978276440226X, , L homme de ma vie, L homme de ma vie, , 
978289703320X, Tout doucement sans faire de bruit, Tout doucement sans faire de bruit, Tout doucement sans faire de bruit, , 
978292343813X, , Bleu de lune et soleil d or, Bleu de lune et soleil d or, , 
978292389828X, , Les couloirs de l éternité, Les couloirs de l éternité, , 
978289024141X, , Un soir de juin, Un soir de juin, , 
978276131571X, , Un vrai pot de colle, Un vrai pot de colle, , 
978289435786X, La chasse aux masques Nº 3, , Bée et Mia v 3 La chasse aux masques, , 
978289111986X, Odeur de gingembre une, , Une odeur de gingembre, , 
978289021691X, , Le gardien du sommeil, Le gardien du sommeil, , 
978292391082X, Terrificorama N 26, Terrificorama, Terrificorama, , 
978289751025X, Garfield Nº 67, , Album Garfield 67, , 
978289723465X, , , Félicité, Félicité Tome 3 compact Le salaire du péché, 
978289723984X, , , La poussière du temps, La Poussière du temps Tome 4 Au bout de la route, 
978289051958X, , La saga de Crin Bleu, La saga de Crin Bleu, , 
978289021560X, , Et si quelqu un venait un jour, Et si quelqu un venait un jour, , 
978292066025X, RACOMPTINES, Racomptines, , , 
978289540367X, , , Ben, , Ben
978289723121X, , , Vengeance, Vengeance Tome 2 Le grand oeuvre, 
978289723534X, , , L étrange cas du Dr Jekyll et de M Hyde, L Étrange cas du Dr Jekyll et de M Hyde, 
978276402032X, Histoires de filles, , Histoires de filles, , 
978289419042X, , La vie n a pas de sens, La vie n a pas de sens suivi de La chambre des miracles et de La fragilité des choses, , 
978092185224X, , Grounding sight, Grounding sight, , 
978289135033X, , Aknos, Aknos suivi de Scirocco d Annapurna et d Irpinia, , 
978289781009X, , , Deux balles un sourire, Deux balles un sourire, 
978289021829X, DO POUR DOLORES, , DO pour Dolorès, , 
978289607256X, La bande des Z Nº 123, , La bande des Z, , 
978292343815X, , Pissenlits et mauvaises herbes, Pissenlits et mauvaises herbes, , 
978289615170X, Une sorte de nitescence langoureuse A2, , Une sorte de nitescence langoureuse, , 
978289021858X, , Zeucat et le feu sauvage, Zeucat et le feu sauvage, , 
978289647880X, , , Au bord de la rivière, Au bord de la rivière Tome 3 Xavier, 
978292381318X, Opération gadoue, , Opération gadoue, , 
978289540012X, , Alexis chevalier des nuits, Alexis chevalier des nuits, , 
978289450570X, , Caillou aide sa maman, Caillou aide sa maman, , 
978289660572X, Compte avec Dora, , Compte avec Dora, , 
978292131080X, , Comment faire taire un oiseau, Comment faire taire un oiseau, , 
978276441298X, , La Chatière, La chatière, , 
978289420331X, , Le fantôme de l opérateur, Le fantôme de l opérateur, , 
978289512281X, , David et l orage, David et l orage, , 
978289502371X, , La pharmacie à livres et autres remèdes contre l oubli, La pharmacie à livres et autres remèdes contre l oubli, , 
978289006820X, Poèmes de cirque et circonstance, Poèmes de cirque et circonstance, Poèmes de cirque et circonstance, , 
978289579398X, PRINCE DE LA VILLE LE, , Le prince de la ville, , 
978298115910X, , Angélie portée disparue, Angélie, , 
978289431595X, Sur le quai des gares, Sur le quai des gares, , , 
978289660179X, Ding dong Quelle belle surprise, , Ding dong Quelle belle surprise, , 
978289695539X, , , Saccages, , Saccages
978274277927X, , Le mystérieux voyage de rien, Le mystérieux voyage de rien, , 
978276093221X, , Noirs désirs, Noirs désirs, , 
978289723379X, , Le Grand XXIIIe, Le Grand XXIIIe ou Ce qui arriva lorsqu un orhelin de la Basse Cité devint roi des elfes et l éprouvante et merveilleuse odyssée qui s ensuivit, Le Grand XXIIIe Ou ce qui arriva lorsqu un orphelin de la Basse Cité devint roi des elfes et l éprouvante et merveilleuse odyssée qui s ensuivit, 
978289695472X, UN CHEVAL, , Un cheval, , 
978292213505X, , Déviances poétiques, Déviances poétiques, , 
978289428963X, , , Anouchka au camp Surprises extrêmes, Le Monde merveilleux d Anouchka Tome 5 Anouchka au Camp Surprises extrêmes, 
978289549064X, , Pourquoi j ai tué mon père, Pourquoi j ai tué mon père, , 
978289529059X, , L oncle l ours, L oncle l ours, , 
978289615138X, Le crépuscule des arcanes 3 Nº 173, , Le Crépuscule des arcanes vol 3 Le sorcier de l île d Orléans, , 
978289529052X, , Les petits espaces, Les petits espaces, , 
978289435792X, Les Zorganiens Nº 1, , Les Supers 1 Les zorganiens, , 
978289512468X, , Les magiciens de l arc en ciel, Les magiciens de l arc en ciel, , 
978289031721X, , Chants d août, Chants d août, , 
978276460076X, , Annabelle, Annabelle, , 
978289428727X, , Arts traditionnels des Amérindiens, , Arts traditionnels des Amérindiens Nouvelle édition revue et augmentée, 
978276040975X, Ça sent la coupe, , Ça sent la coupe, , 
978289046680X, , Entre la cuiller et l océan, Entre la cuiller et l océan, , 
978289051607X, , La grossesse de Roger, La grossesse de Roger ou Le journal d un futur papa, , 
978289543507X, Voeux d hiver, , Voeux d hiver, , 
978276440303X, , Le chant des poissons rouges, Le chant des poissons rouges, , 
978289573112X, , Madame Zia, Madame Zia, , 
978289537096X, , La prophétie de l Ombre, La prophétie de l Ombre, , 
978276440206X, , Le sourire de Little Beaver récit, Le sourire de Little Beaver, , 
978289651078X, INDIE KIDD T05 JE NE SUIS, , Je ne suis pas riche riche riche, , 
978289651309X, PSY MALGRE MOI EPISODE 5, De la dépression qu on soigne à la SPCA, Psy malgré moi, , 
978289295151X, N Tsuk, N Tsuk, N Tsuk, , 
978289431397X, La proie, La Proie, , , 
978289018335X, , Poèmes choisis, Poèmes choisis, , 
978292438145X, Demonica, , Demonica, , 
978289695469X, LECONS DU PROFESSEUR ZOUF T3 L AMOUR, , Les leçons du professeur Zouf, , 
978289430253X, , Le passager, Le passager, , 
978289723086X, , , Les folles années, Les Folles années Tome 3 compact Thalie et les âmes d élite, 
978289021490X, , Un jeu dangereux, Un jeu dangereux, , 
978292315388X, , Les chants modernes au bien aimé, Les chants modernes au bien aimé, , 
978289021290X, , L appel des loups, L appel des loups, , L appel des loups
978276440077X, , Léon Maigrichon, Léon Maigrichon, , 
978292181846X, , Anarchipel, Anarchipel, , 
978292367231X, , L Héritière de Salem Tome III Bethsabée, L héritière de Salem, , 
978274271800X, , , Volkswagen blues, , Volkswagen Blues
978276441319X, , Max Malo à vol d oiseau, Max Malo à vol d oiseau, , 
978289026421X, Zara ou la mer Noire, Zara, Zara ou La mer noire, , 
978292478504X, , Le destin de Nancy, Le destin de Nancy, , 
978292240408X, , Le temps est d abord un visage, Le temps est d abord un visage, , 
978289006532X, , Songe que je bouge, Songe que je bouge, , 
978289571067X, , Le Pays de la Terre perdue tome 2 L hiver, Le pays de la Terre perdue, , 
978289512567X, , Rougeline et le loup, Rougeline et le loup, , Rougeline et le loup
978289435478X, will GhÃ¼ndee L éveil du guerrier, Will Ghündee L éveil du guerrier, Will Ghündee, , 
978276258749X, , Choupette et maman Lili, Choupette et maman Lili, , 
978289435589X, Les rhinocéros NÂ 47, Les rhinocéros, , , 
978289006536X, La 2e Avenue, La 2e avenue, La 2e avenue précédé de Petite sensation La minutie de l araignée Le marché de l amour, , La 2e Avenue
978289579466X, QUI ES TU PAPA, , Qui es tu papa, , 
978289021518X, , La fugue de Leila, La fugue de Leila, , 
978289583105X, , Le manuscrit, Le manuscrit, , 
978289006537X, Jousse ou la traversée des Amériques, Jousse ou la traversée des Amériques, Jousse ou la traversée des Amériques, , 
978289516036X, , Toute petite est la Terre, Toute petite est la terre, , 
978289660632X, Quand le croco s en mêle, , Quand le croco s en mêle, , 
978292341951X, , Un bouquet de roses, Un bouquet de roses, , 
978289046653X, , Cet instant orphelin, Cet instant orphelin, , 
978276440240X, , Julie et le serment de la Corriveau, Julie et le serment de la Corriveau, , 
978292381306X, Oui allô, , Oui allô, , 
978289751257X, Garfield NÂ 70, , Garfield, , 
978292149311X, , André Giroux, André Giroux, , 
978276462030X, , Le cri des oiseaux fous, Le cri des oiseaux fous, , 
978289006710X, Mon parcours d éditeur avec Gaston Miron, Mon parcours d éditeur avec Gaston Miron, , , 
978276462081X, , La patience des fantômes, La patience des fantômes, , 
978289005736X, Le testament de la cordonnière, Le testament de la cordonnière, Le testament de la cordonnière, , Testament de la Cordonnière
978289647770X, , , Un été sans histoire, Un été sans histoire, 
978289261094X, , Le grand départ, Le grand départ, , 
978289512780X, , Lustucru le loup qui pue, Lustucru le loup qui pue, , 
978276211683X, , Une saison dans la vie d Emmanuel, Une saison dans la vie d Emmanuel, , 
978289021356X, , DO pour Dolorès, DO pour Dolorès, , 
978276401708X, Luxxxure plaisirs et tentations, , Luxxxure plaisirs et tentations, , 
978289435645X, La nuit des âmes NÂ 2, Et planent les ombres t 2 La nuit des âmes, Et planent les ombres, , 
978276440577X, , Fidel d Iberville et les autres, Fidel d Iberville et les autres, , 
978289024197X, , Sensations autres textes, Sensations autres textes, , 
978289695479X, A LA RECHERCHE VICTOR T5, À la recherche de Victor Cordi le journal d histoires de Lenta Oh, À la recherche de Victor Cordi, , 
978292427908X, , Niska, Niska, , 
978298108591X, , Mademoiselle M, Mademoiselle M, , 
978292438115X, Pénélope médium Tome 3, , Pénélope médium vol 3 Le médaillon, , 
978289540454X, , Le chasseur de loups marins, Le chasseur de loups marins, , 
978292418708X, , Pyro fugue, Pyro fugue, , 
978292349935X, , L Alliance 1 les inconnus, L alliance 1 les inconnus, , 
978289021189X, , Mystères de Chine, Mystères de Chine, , Mystères de Chine
978289435324X, Les ratons laveurs NÂ 32, Les ratons laveurs, , , 
978289607001X, La course contre le monstre Nº 12, , La course contre le monstre, , 
978276090404X, , Le paradis à la fin de vos jours, Le paradis à la fin de vos jours, , 
978289723354X, , , Mensonges sur le Plateau Mont Royal t 2, Mensonges sur le Plateau Mont Royal Tome 2 La biscuiterie, 
978289396200X, , Rouge cueillaison, Rouge cueillaison, , 
978292431225X, , La fugue du papillon, La fugue du papillon, , 
978289419056X, , Kyrie eleison, Kyrie eleison, , 
978289579585X, FORET DE PAPIER LA, , La forêt de papier, , 
978292334211X, Djak à la mer, , Djak à la mer, , 
978289579759X, LACHEZ LES CHIENS, Lâchez les chiens, Lâchez les chiens, , 
978292362158X, DOMAINE GRISLOIRE T01, , Le domaine Grisloire, , 
978289695901X, VICTOR CORDI CYCLE 2 T3, , Victor Cordi Cycle 2 livre 3, , 
978289435762X, Les pieds palmés Nº 1, , Les terres arides, , 
978289006697X, Personne du plus grand nombre, Personne du plus grand nombre, Personne du plus grand nombre, , 
978289428592X, , L écrit qui tue, L écrit qui tue, , 
978289249600X, Le Huron et le huard Nº 4, Le Huron et le huard, Le Huron et le huard, , 
978289225833X, Gangs de rue Nº 3, , Gangs de rue, , 
978289651975X, MEMOIRES D UN OEUF, Les mémoires d un oeuf, Les mémoires d un œuf, , 
978289651734X, MIKAZUKI T01 NUIT DES DE, , Mikazuki, , 
978289435664X, Le sacrifice NÂ 3, , Les pions de l Apocalypse, , 
978292282759X, , , C est pas facile d être une fille, , C est pas facile d être une fille
978289583125X, , Le bleu du ciel roman, Le bleu du ciel, , 
978292355394X, , , À la fin ils ont dit à tout le monde d aller se rhabiller, , A la fin ils ont dit à tout le monde d aller se rhabiller
978289647174X, , , Les chroniques de Chambly, Les Chroniques de Chambly Tome 1 Marguerite, 
978289018923X, , Les heures réversibles, Les heures réversibles, , 
978289005527X, Le pain de la bouche, , Le pain de la bouche, , 
978289419238X, , The dragonfly of Chicoutimi, The dragonfly of Chicoutimi, , The Dragonfly of Chicoutimi
978289585151X, , Les domestiques de Berthier, Les domestiques de Berthier, , 
978289006522X, Le visage d Antoine Rivière, Le visage d Antoine Rivière, Le visage d Antoine Rivière, , 
978289005138X, Ma cuisine au yogourt, Delisle présente Ma cuisine au yogourt, , , 
978289021869X, SENTIER DES SACRIFICES, Le sentier des sacrifices, Le sentier des sacrifices, , Le sentier des sacrifices
978289647171X, , , Souvenirs d amour, Souvenirs d amour Journal de mes vingt ans, 
978289031279X, , Ulysse de Champlemer, Ulysse de Champlemer, , 
978289435317X, Sapristi et les bandits Nº 33, Sapristi et les bandits, Sapristi et les bandits, , 
978289537112X, , Cauchemar aveugle, Cauchemar aveugle, , 
978289579074X, EN VACANCES AVEC MAMAN, , En vacances avec maman, , 
978289723408X, , , Muse, Muse, 
978276099864X, , Christophe Cartier de la Noisette dit Nounours, Christophe Cartier de la Noisette dit Nounours, , 
978289607167X, Hockeyeurs cybernétiques NÂ 79, , Hockeyeurs cybernétiques, , 
978289046910X, , Vingtièmes siècles, Vingtièmes siècles, , 
978289651016X, PAVEL T13 LA FIN MONDE, , Pavel, , 
978289111830X, Fille du pirate, , La fille du pirate, , 
978289714067X, Un moteur deux portes vingt sept illustrateurs, , Un moteur deux portes vingt sept illustrateurs, , 
978276460094X, , Chasseurs de goélands, Chasseurs de goélands, , 
978292222552X, 024 frissons dans la nuit, , Frissons dans la nuit, , 
978289549451X, , Emrys 5, Emrys, , 
978289420084X, , Damien mort ou vif, Damien mort ou vif, , 
978298040470X, , Le chemin du printemps, Le chemin du printemps, , 
978292226587X, , Abécédaire du père Noël, Abécédaire du père Noël, , 
978289537213X, , Le silence des sorcières, Le silence des sorcières, , 
978289052520X, , Oeuvre poétique 1950 1990, Oeuvre poétique 1950 1990, , 
978289428855X, , Ces gens là, , Ces gens là, 
978276040307X, Plouffe, Les Plouffe, , , 
978292222527X, , La mystérieuse armoire de Zénon Allard et trois autres histoires, La mystérieuse armoire de Zénon Allard et trois autres histoires, , 
978289512703X, , Mon premier amour, Mon premier amour, , 
978292463764X, Amos Daragon Tome 7, , Amos Daragon 7 Voyage aux Enfers, , 
978289651244X, , La tourterelle triste, La tourterelle triste, , 
978289006657X, Des receleurs, Des receleurs, Des receleurs, , 
978289074881X, , L éternité serait elle un long rêve cochon, L éternité serait elle un long rêve cochon, , 
978289021294X, , Le grenier de Monsieur Basile, Le grenier de Monsieur Basile, , 
978289431170X, Delire virtuel le, Délire virtuel, Délire virtuel, , 
978292119845X, , Lollypop s baby sister, Lollypop s baby sister, , 
978289018471X, , Les mêmes pas, Les mêmes pas, , 
978289428431X, , Alexis fils de Raphaël, Alexis fils de Raphaël, , 
978289381528X, Code civil et vous n e, Le Code civil et vous, , , 
978289651008X, PAVEL T 05 J AI FRENCHÉ, , Pavel, , 
978292199740X, , Casse noisette, Casse noisette un texte de Lucie Papineau illustré par Stéphane Jorisch narration Anne Dorval musique Tchaïkovski ensemble multi supports, , 
978289006444X, Ouvrir le livre, Ouvrir le livre, , , 
978276212288X, , Choix de poèmes 1955 1997, Choix de poèmes 1955 1997, , 
978289006414X, Andromède attendra, Andromède attendra, , , 
978292366217X, Les Plouffe, Les Plouffe, , , 
978289295390X, Cette grenade dans la main du jeune Nègre est elle une arme ou un fruit, Cette grenade dans la main du jeune nègre est elle une arme ou un fruit, Cette grenade dans la main du jeune nègre est elle une arme ou un fruit, , 
978276440370X, , La disparition du bébé chocolat, La disparition du bébé chocolat, , 
978276040259X, Celeste bicyclette 82, La Céleste bicyclette, , , 
978289419039X, , Le déchiffrement du monde, Le déchiffrement du monde, , 
978289583217X, , Visions, Visions, , 
978276257023X, , Les cartes ensorcelées, Les cartes ensorcelées, , 
978289579711X, CAPITAINE KOALA AU SERV, , Capitaine Koala au service du roi, , 
978276440112X, , À fleur de peau, À fleur de peau, , 
